diseaseId,diseaseName,orphan,known_clinical_targets,comparison_row_count,available_ot_score_count,available_ottree_count
MONDO_0030787,,,0.0,65,65,65
MONDO_0030796,,,0.0,1,1,1
MONDO_0030797,,,0.0,4,4,4
MONDO_0030798,,,0.0,162,162,162
MONDO_0030800,,,0.0,17,17,17
MONDO_0030801,,,0.0,82,82,82
MONDO_0030805,,,0.0,5,5,5
MONDO_0030809,,,0.0,63,63,63
MONDO_0030815,"cholestasis, progressive familial intrahepatic, 11",True,0.0,13,13,13
MONDO_0030818,,,0.0,61,61,61
MONDO_0030822,,,0.0,8,8,8
MONDO_0030827,,,0.0,32,32,32
MONDO_0030831,gastrointestinal defect and immunodeficiency syndrome,True,0.0,3,3,3
MONDO_0030835,,,0.0,2,2,2
MONDO_0030839,,,0.0,32,32,32
MONDO_0030844,,,0.0,67,67,67
MONDO_0030846,,,0.0,65,65,65
MONDO_0030847,,,0.0,5,5,5
MONDO_0030849,,,0.0,7,7,7
MONDO_0030854,combined osteogenesis imperfecta and Ehlers-Danlos syndrome 1,True,0.0,2,2,2
MONDO_0030855,,,0.0,1,1,1
MONDO_0030858,,,0.0,89,89,89
MONDO_0030860,,,0.0,3,3,3
MONDO_0030861,,,0.0,15,15,15
MONDO_0030867,,,0.0,61,61,61
MONDO_0030868,,,0.0,62,62,62
MONDO_0030869,,,0.0,69,69,69
MONDO_0030870,,,0.0,24,24,24
MONDO_0030871,,,0.0,1,1,1
MONDO_0030876,,,0.0,3,3,3
MONDO_0030877,,,0.0,3,3,3
MONDO_0030878,,,0.0,2,2,2
MONDO_0030880,,,0.0,4,4,4
MONDO_0030881,,,0.0,4,4,4
MONDO_0030885,,,0.0,2,2,2
MONDO_0030886,,,0.0,2,2,2
MONDO_0030887,,,0.0,75,75,75
MONDO_0030891,,,0.0,2,2,2
MONDO_0030893,,,0.0,2,2,2
MONDO_0030894,,,0.0,19,19,19
MONDO_0030895,,,0.0,33,33,33
MONDO_0030896,,,0.0,1,1,1
MONDO_0030898,immunodeficiency 76,True,0.0,109,109,109
MONDO_0030899,,,0.0,12,12,12
MONDO_0030900,,,0.0,15,15,15
MONDO_0030902,,,0.0,2,2,2
MONDO_0030903,,,0.0,3,3,3
MONDO_0030905,,,0.0,8,8,8
MONDO_0030908,,,0.0,2,2,2
MONDO_0030910,,,0.0,7,7,7
MONDO_0030911,,,0.0,5,5,5
MONDO_0030912,,,0.0,1,1,1
MONDO_0030914,Clark-Baraitser syndrome,True,0.0,4,4,4
MONDO_0030916,,,0.0,29,29,29
MONDO_0030921,,,0.0,29,29,29
MONDO_0030922,,,0.0,3,3,3
MONDO_0030923,,,0.0,6,6,6
MONDO_0030924,proteasome-associated autoinflammatory syndrome 5,True,0.0,37,37,37
MONDO_0030925,,,0.0,20,20,20
MONDO_0030926,,,0.0,54,54,54
MONDO_0030927,,,0.0,14,14,14
MONDO_0030929,,,0.0,2,2,2
MONDO_0030930,,,0.0,16,16,16
MONDO_0030931,proteasome-associated autoinflammatory syndrome 4,True,0.0,13,13,13
MONDO_0030935,,,0.0,1,1,1
MONDO_0030936,,,0.0,34,34,34
MONDO_0030937,,,0.0,4,4,4
MONDO_0030938,,,0.0,54,54,54
MONDO_0030939,,,0.0,39,39,39
MONDO_0030941,erythrokeratodermia variabilis et progressiva 7,True,0.0,2,2,2
MONDO_0030953,,,0.0,6,6,6
MONDO_0030957,,,0.0,21,21,21
MONDO_0030961,Olmsted syndrome 2,True,0.0,3,3,3
MONDO_0030962,,,0.0,41,41,41
MONDO_0030963,,,0.0,2,2,2
MONDO_0030964,,,0.0,2,2,2
MONDO_0030967,,,0.0,1,1,1
MONDO_0030968,,,0.0,1,1,1
MONDO_0030970,,,0.0,1,1,1
MONDO_0030971,,,0.0,139,139,139
MONDO_0030972,,,0.0,61,61,61
MONDO_0030973,,,0.0,6,6,6
MONDO_0030974,,,0.0,2,2,2
MONDO_0030975,,,0.0,26,26,26
MONDO_0030977,,,0.0,8,8,8
MONDO_0030978,"ENDOVE syndrome, limb-only type",True,0.0,7,7,7
MONDO_0030981,,,0.0,24,24,24
MONDO_0030982,,,0.0,1,1,1
MONDO_0030983,,,0.0,29,29,29
MONDO_0030984,,,0.0,61,61,61
MONDO_0030985,,,0.0,34,34,34
MONDO_0030988,,,0.0,4,4,4
MONDO_0030989,,,0.0,49,49,49
MONDO_0030991,bile acid conjugation defect 1,True,0.0,14,14,14
MONDO_0030994,,,0.0,2,2,2
MONDO_0030995,,,0.0,1,1,1
MONDO_0030996,,,0.0,70,70,70
MONDO_0030997,,,0.0,2,2,2
MONDO_0030998,,,0.0,21,21,21
MONDO_0031001,,,0.0,17,17,17
MONDO_0031003,"hypercholanemia, familial, 2",True,0.0,8,8,8
MONDO_0031006,,,0.0,4,4,4
MONDO_0031007,,,0.0,3,3,3
MONDO_0031008,,,0.0,41,41,41
MONDO_0031010,odontochondrodysplasia 2 with hearing loss and diabetes,True,0.0,8,8,8
MONDO_0031012,,,0.0,148,148,148
MONDO_0031013,,,0.0,7,7,7
MONDO_0031014,,,0.0,56,56,56
MONDO_0031019,,,0.0,2,2,2
MONDO_0031021,,,0.0,33,33,33
MONDO_0031028,,,0.0,1,1,1
MONDO_0031030,,,0.0,10,10,10
MONDO_0031031,,,0.0,5,5,5
MONDO_0031037,famililal cerebral cavernous malformations,False,2.0,12,12,12
MONDO_0031040,"cholestasis, progressive familial intrahepatic, 12",True,0.0,19,19,19
MONDO_0031043,,,0.0,5,5,5
MONDO_0031045,,,0.0,3,3,3
MONDO_0031052,,,0.0,2,2,2
MONDO_0031054,,,0.0,3,3,3
MONDO_0031057,"dyskeratosis congenita, digenic",True,0.0,4,4,4
MONDO_0031060,,,0.0,1,1,1
MONDO_0031061,,,0.0,31,31,31
MONDO_0031062,,,0.0,37,37,37
MONDO_0031068,,,0.0,12,12,12
MONDO_0031077,,,0.0,69,69,69
MONDO_0031083,,,0.0,67,67,67
MONDO_0031084,,,0.0,9,9,9
MONDO_0031166,,,0.0,4,4,4
MONDO_0031169,,,0.0,12,12,12
MONDO_0031213,,,0.0,6,6,6
MONDO_0031219,,,0.0,3,3,3
MONDO_0031280,,,0.0,12,12,12
MONDO_0031323,,,0.0,1,1,1
MONDO_0031332,,,0.0,64,64,64
MONDO_0031384,"autoinflammatory syndrome, familial, Behcet-like",True,0.0,1,1,1
MONDO_0031386,cardioacrofacial dysplasia,True,0.0,1,1,1
MONDO_0031421,Olmsted syndrome,True,0.0,7,7,7
MONDO_0031446,,,0.0,10,10,10
MONDO_0031481,,,0.0,7,7,7
MONDO_0032565,,,0.0,4,4,4
MONDO_0032567,,,0.0,7,7,7
MONDO_0032569,,,0.0,6,6,6
MONDO_0032570,,,0.0,1,1,1
MONDO_0032572,,,0.0,1,1,1
MONDO_0032574,"osteochondrodysplasia, brachydactyly, and overlapping malformed digits",True,0.0,10,10,10
MONDO_0032577,,,0.0,16,16,16
MONDO_0032583,,,0.0,1,1,1
MONDO_0032588,,,0.0,2,2,2
MONDO_0032590,,,0.0,27,27,27
MONDO_0032591,,,0.0,3,3,3
MONDO_0032594,,,0.0,25,25,25
MONDO_0032599,,,0.0,99,99,99
MONDO_0032604,,,0.0,30,30,30
MONDO_0032606,,,0.0,1,1,1
MONDO_0032608,,,0.0,3,3,3
MONDO_0032609,,,0.0,1,1,1
MONDO_0032610,,,0.0,2,2,2
MONDO_0032611,,,0.0,1,1,1
MONDO_0032612,,,0.0,1,1,1
MONDO_0032613,,,0.0,1,1,1
MONDO_0032615,,,0.0,1,1,1
MONDO_0032616,,,0.0,1,1,1
MONDO_0032617,,,0.0,2,2,2
MONDO_0032618,,,0.0,1,1,1
MONDO_0032619,,,0.0,1,1,1
MONDO_0032620,,,0.0,1,1,1
MONDO_0032622,,,0.0,3,3,3
MONDO_0032623,,,0.0,2,2,2
MONDO_0032624,,,0.0,1,1,1
MONDO_0032625,,,0.0,10,10,10
MONDO_0032626,,,0.0,1,1,1
MONDO_0032627,,,0.0,1,1,1
MONDO_0032629,,,0.0,7,7,7
MONDO_0032630,,,0.0,1,1,1
MONDO_0032631,,,0.0,1,1,1
MONDO_0032632,,,0.0,2,2,2
MONDO_0032633,,,0.0,2,2,2
MONDO_0032635,,,0.0,1,1,1
MONDO_0032636,,,0.0,1,1,1
MONDO_0032637,,,0.0,6,6,6
MONDO_0032642,,,0.0,8,8,8
MONDO_0032649,hypotrichosis 14,True,0.0,10,10,10
MONDO_0032651,,,0.0,14,14,14
MONDO_0032654,,,0.0,39,39,39
MONDO_0032655,,,0.0,2,2,2
MONDO_0032656,,,0.0,4,4,4
MONDO_0032658,,,0.0,3,3,3
MONDO_0032659,,,0.0,13,13,13
MONDO_0032664,,,0.0,10,10,10
MONDO_0032665,,,0.0,1,1,1
MONDO_0032672,intellectual developmental disorder with cardiac defects and dysmorphic facies,True,0.0,1,1,1
MONDO_0032677,,,0.0,1,1,1
MONDO_0032684,,,0.0,3,3,3
MONDO_0032685,,,0.0,1,1,1
MONDO_0032687,,,0.0,1,1,1
MONDO_0032688,,,0.0,1,1,1
MONDO_0032689,,,0.0,5,5,5
MONDO_0032694,,,0.0,1,1,1
MONDO_0032696,,,0.0,27,27,27
MONDO_0032697,,,0.0,2,2,2
MONDO_0032698,,,0.0,1,1,1
MONDO_0032703,,,0.0,19,19,19
MONDO_0032707,,,0.0,5,5,5
MONDO_0032714,,,0.0,1,1,1
MONDO_0032723,,,0.0,105,105,105
MONDO_0032724,"spondyloepimetaphyseal dysplasia with joint laxity, type 3",True,0.0,18,18,18
MONDO_0032728,"Charcot-Marie-Tooth disease, axonal, type 2EE",True,0.0,1,1,1
MONDO_0032729,,,0.0,2,2,2
MONDO_0032730,,,0.0,5,5,5
MONDO_0032737,,,0.0,7,7,7
MONDO_0032738,,,0.0,4,4,4
MONDO_0032741,,,0.0,29,29,29
MONDO_0032753,,,0.0,2,2,2
MONDO_0032756,,,0.0,59,59,59
MONDO_0032758,,,0.0,3,3,3
MONDO_0032759,,,0.0,4,4,4
MONDO_0032763,,,0.0,153,153,153
MONDO_0032764,,,0.0,1,1,1
MONDO_0032766,,,0.0,15,15,15
MONDO_0032767,,,0.0,29,29,29
MONDO_0032771,,,0.0,3,3,3
MONDO_0032773,,,0.0,14,14,14
MONDO_0032774,,,0.0,1,1,1
MONDO_0032778,,,0.0,8,8,8
MONDO_0032779,,,0.0,4,4,4
MONDO_0032780,"hypotonia, hypoventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities",True,0.0,1,1,1
MONDO_0032781,"congenital hypotonia, epilepsy, developmental delay, and digital anomalies",True,0.0,1,1,1
MONDO_0032786,,,0.0,1,1,1
MONDO_0032792,,,0.0,3,3,3
MONDO_0032794,,,0.0,21,21,21
MONDO_0032797,,,0.0,4,4,4
MONDO_0032799,,,0.0,4,4,4
MONDO_0032800,,,0.0,5,5,5
MONDO_0032803,,,0.0,169,169,169
MONDO_0032805,,,0.0,15,15,15
MONDO_0032806,"trichothiodystrophy 7, nonphotosensitive",True,0.0,4,4,4
MONDO_0032810,,,0.0,27,27,27
MONDO_0032814,,,0.0,11,11,11
MONDO_0032815,,,0.0,1,1,1
MONDO_0032819,,,0.0,11,11,11
MONDO_0032833,,,0.0,3,3,3
MONDO_0032834,,,0.0,31,31,31
MONDO_0032837,,,0.0,19,19,19
MONDO_0032841,,,0.0,5,5,5
MONDO_0032843,,,0.0,1,1,1
MONDO_0032844,infantile liver failure syndrome 3,True,0.0,2,2,2
MONDO_0032845,,,0.0,69,69,69
MONDO_0032846,,,0.0,1,1,1
MONDO_0032848,,,0.0,5,5,5
MONDO_0032852,,,0.0,16,16,16
MONDO_0032853,,,0.0,22,22,22
MONDO_0032859,,,0.0,69,69,69
MONDO_0032862,,,0.0,4,4,4
MONDO_0032863,,,0.0,66,66,66
MONDO_0032869,,,0.0,7,7,7
MONDO_0032871,,,0.0,2,2,2
MONDO_0032873,,,0.0,21,21,21
MONDO_0032874,,,0.0,2,2,2
MONDO_0032882,,,0.0,4,4,4
MONDO_0032884,"ectodermal dysplasia with facial dysmorphism and acral, ocular, and brain anomalies",True,0.0,2,2,2
MONDO_0032885,"spondyloepimetaphyseal dysplasia, Isidor-Toutain type",True,0.0,21,21,21
MONDO_0032887,,,0.0,5,5,5
MONDO_0032889,,,0.0,7,7,7
MONDO_0032891,,,0.0,15,15,15
MONDO_0032892,structural brain anomalies with impaired intellectual development and craniosynostosis,True,0.0,2,2,2
MONDO_0032894,,,0.0,2,2,2
MONDO_0032896,,,0.0,63,63,63
MONDO_0032897,,,0.0,1,1,1
MONDO_0032898,,,0.0,62,62,62
MONDO_0032899,,,0.0,56,56,56
MONDO_0032900,,,0.0,11,11,11
MONDO_0032901,,,0.0,1,1,1
MONDO_0032905,,,0.0,2,2,2
MONDO_0032906,,,0.0,6,6,6
MONDO_0032907,,,0.0,25,25,25
MONDO_0032908,,,0.0,1,1,1
MONDO_0032909,,,0.0,1,1,1
MONDO_0032911,,,0.0,20,20,20
MONDO_0032912,,,0.0,2,2,2
MONDO_0032913,,,0.0,33,33,33
MONDO_0032914,,,0.0,2,2,2
MONDO_0032915,,,0.0,54,54,54
MONDO_0032916,,,0.0,2,2,2
MONDO_0032917,,,0.0,5,5,5
MONDO_0032920,juvenile arthritis due to defect in LACC1,True,0.0,18,18,18
MONDO_0032922,Beck-Fahrner syndrome,True,0.0,1,1,1
MONDO_0032923,,,0.0,1,1,1
MONDO_0032924,,,0.0,4,4,4
MONDO_0032925,"respiratory papillomatosis, juvenile recurrent, congenital",True,0.0,1,1,1
MONDO_0032926,,,0.0,2,2,2
MONDO_0032927,,,0.0,8,8,8
MONDO_0032928,"T-cell lymphopenia, infantile, with or without nail dystrophy, autosomal dominant",True,0.0,74,74,74
MONDO_0032930,,,0.0,3,3,3
MONDO_0032932,,,0.0,2,2,2
MONDO_0032934,,,0.0,11,11,11
MONDO_0032935,,,0.0,2,2,2
MONDO_0032936,,,0.0,3,3,3
MONDO_0032937,,,0.0,13,13,13
MONDO_0032938,,,0.0,6,6,6
MONDO_0032939,,,0.0,1,1,1
MONDO_0032940,,,0.0,18,18,18
MONDO_0032941,,,0.0,1,1,1
MONDO_0033004,,,0.0,19,19,19
MONDO_0033006,,,0.0,3,3,3
MONDO_0033014,,,0.0,5,5,5
MONDO_0033043,,,0.0,4,4,4
MONDO_0033044,,,0.0,1,1,1
MONDO_0033045,,,0.0,1,1,1
MONDO_0033047,,,0.0,32,32,32
MONDO_0033091,,,0.0,6,6,6
MONDO_0033092,,,0.0,4,4,4
MONDO_0033115,,,0.0,10,10,10
MONDO_0033201,,,0.0,6,6,6
MONDO_0033203,,,0.0,23,23,23
MONDO_0033204,"ciliary dyskinesia, primary, 37",True,0.0,3,3,3
MONDO_0033262,,,0.0,38,38,38
MONDO_0033280,,,0.0,42,42,42
MONDO_0033281,,,0.0,51,51,51
MONDO_0033308,,,0.0,1,1,1
MONDO_0033310,,,0.0,1,1,1
MONDO_0033312,,,0.0,23,23,23
MONDO_0033352,,,0.0,24,24,24
MONDO_0033361,,,0.0,23,23,23
MONDO_0033363,,,0.0,27,27,27
MONDO_0033368,,,0.0,12,12,12
MONDO_0033371,,,0.0,1,1,1
MONDO_0033479,,,0.0,12,12,12
MONDO_0033482,,,0.0,1,1,1
MONDO_0033485,short-rib thoracic dysplasia 19 with or without polydactyly,True,0.0,4,4,4
MONDO_0033492,,,0.0,1,1,1
MONDO_0033532,,,0.0,1,1,1
MONDO_0033541,,,0.0,81,81,81
MONDO_0033542,,,0.0,113,113,113
MONDO_0033543,,,0.0,18,18,18
MONDO_0033545,,,0.0,2,2,2
MONDO_0033546,,,0.0,5,5,5
MONDO_0033548,"myopathy, congenital, with diaphragmatic defects, respiratory insufficiency, and dysmorphic facies",True,0.0,1,1,1
MONDO_0033549,,,0.0,6,6,6
MONDO_0033551,,,0.0,185,185,185
MONDO_0033554,,,0.0,169,169,169
MONDO_0033555,,,0.0,151,151,151
MONDO_0033556,,,0.0,13,13,13
MONDO_0033558,,,0.0,23,23,23
MONDO_0033559,,,0.0,13,13,13
MONDO_0033560,,,0.0,3,3,3
MONDO_0033563,,,0.0,14,14,14
MONDO_0033564,,,0.0,33,33,33
MONDO_0033565,,,0.0,32,32,32
MONDO_0033569,,,0.0,6,6,6
MONDO_0033570,,,0.0,1,1,1
MONDO_0033572,,,0.0,23,23,23
MONDO_0033615,,,0.0,16,16,16
MONDO_0033619,"myopathy, epilepsy, and progressive cerebral atrophy",True,0.0,2,2,2
MONDO_0033620,,,0.0,7,7,7
MONDO_0033621,"spinal muscular atrophy, infantile, James type",True,0.0,8,8,8
MONDO_0033622,,,0.0,63,63,63
MONDO_0033631,,,0.0,1,1,1
MONDO_0033635,,,0.0,2,2,2
MONDO_0033636,,,0.0,9,9,9
MONDO_0033638,,,0.0,3,3,3
MONDO_0033639,,,0.0,1,1,1
MONDO_0033642,,,0.0,1,1,1
MONDO_0033643,,,0.0,78,78,78
MONDO_0033645,,,0.0,3,3,3
MONDO_0033649,,,0.0,1,1,1
MONDO_0033652,,,0.0,7,7,7
MONDO_0033656,,,0.0,17,17,17
MONDO_0033662,,,0.0,1,1,1
MONDO_0033664,,,0.0,1,1,1
MONDO_0033665,,,0.0,1,1,1
MONDO_0033668,,,0.0,2,2,2
MONDO_0033669,Noonan syndrome 13,True,0.0,1,1,1
MONDO_0033670,,,0.0,4,4,4
MONDO_0033671,,,0.0,62,62,62
MONDO_0033673,,,0.0,63,63,63
MONDO_0033683,,,0.0,1,1,1
MONDO_0033717,,,0.0,9,9,9
MONDO_0033821,,,0.0,79,79,79
MONDO_0033856,LAMA5-related multisystemic syndrome,True,0.0,1,1,1
MONDO_0033864,,,0.0,2,2,2
MONDO_0033885,,,0.0,12,12,12
MONDO_0033946,hereditary angioedema with C1Inh deficiency,True,0.0,5,5,5
MONDO_0034022,,,0.0,9,9,9
MONDO_0034054,,,0.0,123,123,123
MONDO_0034103,infection-related hemolytic uremic syndrome,True,0.0,1,1,1
MONDO_0034121,,,0.0,1,1,1
MONDO_0034145,,,0.0,5,5,5
MONDO_0034989,,,0.0,3,3,3
MONDO_0035122,,,0.0,1,1,1
MONDO_0035133,PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome,True,0.0,3,3,3
MONDO_0035290,,,0.0,2,2,2
MONDO_0035320,,,0.0,14,14,14
MONDO_0035551,cathepsin a-related arteriopathy-strokes-leukoencephalopathy,True,0.0,4,4,4
MONDO_0035642,mixed phenotype acute leukemia with t(v;11q23.3),True,0.0,1,1,1
MONDO_0035678,,,0.0,11,11,11
MONDO_0035838,,,0.0,12,12,12
MONDO_0035941,B-lymphoblastic leukemia/lymphoma with t(v;11q23.3),True,0.0,1,1,1
MONDO_0036189,oculogastrointestinal-neurodevelopmental syndrome,True,0.0,1,1,1
MONDO_0036193,,,0.0,11,11,11
MONDO_0036482,,,0.0,23,23,23
MONDO_0036483,,,0.0,8,8,8
MONDO_0036484,,,0.0,2,2,2
MONDO_0036501,refractory malignant neoplasm,False,75.0,77,77,77
MONDO_0036511,childhood malignant kidney neoplasm,True,0.0,7,7,7
MONDO_0036591,adrenal cortex neoplasm,False,2.0,172,172,172
MONDO_0036688,,,0.0,16,16,16
MONDO_0036696,spleen neoplasm,True,0.0,4,4,4
MONDO_0036870,lymphatic vessel neoplasm,True,0.0,5,5,5
MONDO_0036915,benign ovarian mucinous tumor,True,0.0,5,5,5
MONDO_0036976,benign epithelial neoplasm,True,0.0,25,25,25
MONDO_0036990,,,0.0,3,3,3
MONDO_0037002,,,0.0,15,15,15
MONDO_0037003,,,0.0,20,20,20
MONDO_0037254,transitional cell neoplasm,True,0.0,4,4,4
MONDO_0037255,ovarian serous tumor,False,3.0,107,107,107
MONDO_0037256,serous neoplasm,False,13.0,29,29,29
MONDO_0037745,fibromyxoid tumor,True,0.0,4,4,4
MONDO_0037747,spinal injury,True,0.0,11,11,11
MONDO_0037748,hyperlipoproteinemia,False,3.0,48,48,48
MONDO_0037792,,,0.0,3,3,3
MONDO_0037829,,,0.0,1,1,1
MONDO_0037858,,,0.0,25,25,25
MONDO_0037871,amino acid metabolism disease,True,0.0,4,4,4
MONDO_0037872,bordetellosis,True,0.0,4,4,4
MONDO_0037939,porphyria,False,4.0,29,29,29
MONDO_0040566,inherited glutathione metabolism disease,True,0.0,3,3,3
MONDO_0040653,autosomal recessive ocular albinism,True,0.0,1,1,1
MONDO_0040675,,,0.0,13,13,13
MONDO_0040677,invasive carcinoma,False,2.0,343,343,343
MONDO_0040678,infiltrating urothelial carcinoma,False,13.0,15,15,15
MONDO_0040998,Pasteurella multocida infectious disease,True,0.0,11,11,11
MONDO_0041052,postherpetic neuralgia,False,32.0,70,70,70
MONDO_0041086,,,0.0,8,8,8
MONDO_0041182,polymorphic light eruption,False,2.0,7,7,7
MONDO_0041261,,,0.0,7,7,7
MONDO_0041366,acute epiglottitis,True,0.0,2,2,2
MONDO_0041447,metastatic malignant neoplasm in the colon,True,0.0,10,10,10
MONDO_0041825,bacterial meningitis caused by gram-negative bacteria,True,0.0,2,2,2
MONDO_0041879,staphylococcus aureus pneumonia,True,0.0,22,22,22
MONDO_0041903,,,0.0,1,1,1
MONDO_0042233,disseminated candidiasis,True,0.0,60,60,60
MONDO_0042433,,,0.0,1,1,1
MONDO_0042451,endomyometritis,True,0.0,1,1,1
MONDO_0042485,infective arthritis,True,0.0,5,5,5
MONDO_0042487,uterine cervix carcinoma in situ,False,1.0,93,93,93
MONDO_0042488,Cestode infectious disease,True,0.0,18,18,18
MONDO_0042490,,,0.0,173,173,173
MONDO_0042491,,,0.0,465,465,465
MONDO_0042493,gastric non-hodgkin lymphoma,True,0.0,2,2,2
MONDO_0042495,arteriosclerotic retinopathy,True,0.0,2,2,2
MONDO_0042497,,,0.0,10,10,10
MONDO_0042967,,,0.0,14,14,14
MONDO_0042972,,,0.0,27,27,27
MONDO_0042976,,,0.0,14,14,14
MONDO_0042979,,,0.0,6,6,6
MONDO_0042981,,,0.0,9,9,9
MONDO_0042983,,,0.0,21,21,21
MONDO_0043003,familial acanthosis nigricans,True,0.0,1,1,1
MONDO_0043004,Weil's disease,True,0.0,1,1,1
MONDO_0043106,,,0.0,3,3,3
MONDO_0043195,,,0.0,1,1,1
MONDO_0043209,albinism,False,3.0,46,46,46
MONDO_0043218,,,0.0,16,16,16
MONDO_0043224,,,0.0,36,36,36
MONDO_0043243,,,0.0,167,167,167
MONDO_0043364,,,0.0,20,20,20
MONDO_0043373,sudden sensorineural hearing loss,False,37.0,95,95,95
MONDO_0043424,,,0.0,67,67,67
MONDO_0043452,,,0.0,6,6,6
MONDO_0043458,,,0.0,23,23,23
MONDO_0043479,,,0.0,257,257,257
MONDO_0043510,brain injury,False,88.0,520,520,520
MONDO_0043544,,,0.0,114,114,114
MONDO_0043579,enteritis,False,7.0,245,245,245
MONDO_0043653,herpes labialis,False,3.0,17,17,17
MONDO_0043768,thrombocytopenic purpura,False,1.0,19,19,19
MONDO_0043771,radiodermatitis,False,12.0,66,66,66
MONDO_0043777,rhinophyma,True,0.0,4,4,4
MONDO_0043797,spinal cord injury,False,93.0,400,400,400
MONDO_0043836,"tuberculosis, spinal",True,0.0,43,43,43
MONDO_0043839,ulcer disease,False,38.0,377,377,377
MONDO_0043878,,,0.0,1,1,1
MONDO_0043919,radiation pneumonitis,False,1.0,118,118,118
MONDO_0044200,,,0.0,7,7,7
MONDO_0044201,,,0.0,7,7,7
MONDO_0044202,,,0.0,28,28,28
MONDO_0044203,,,0.0,3,3,3
MONDO_0044204,,,0.0,6,6,6
MONDO_0044206,,,0.0,19,19,19
MONDO_0044211,idiopathic urticaria,True,0.0,7,7,7
MONDO_0044212,chronic idiopathic urticaria,False,14.0,105,105,105
MONDO_0044300,,,0.0,17,17,17
MONDO_0044302,"congenital heart defects, dysmorphic facial features, and intellectual developmental disorder",True,0.0,2,2,2
MONDO_0044303,congenital heart defects and ectodermal dysplasia,True,0.0,3,3,3
MONDO_0044304,,,0.0,6,6,6
MONDO_0044306,"neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",True,0.0,1,1,1
MONDO_0044311,,,0.0,1,1,1
MONDO_0044312,,,0.0,4,4,4
MONDO_0044314,,,0.0,5,5,5
MONDO_0044316,,,0.0,58,58,58
MONDO_0044317,,,0.0,41,41,41
MONDO_0044320,,,0.0,12,12,12
MONDO_0044321,structural heart defects and renal anomalies syndrome,True,0.0,15,15,15
MONDO_0044323,,,0.0,1,1,1
MONDO_0044324,,,0.0,1,1,1
MONDO_0044325,,,0.0,1,1,1
MONDO_0044326,,,0.0,20,20,20
MONDO_0044327,,,0.0,7,7,7
MONDO_0044328,short-rib thoracic dysplasia 20 with polydactyly,True,0.0,8,8,8
MONDO_0044329,,,0.0,22,22,22
MONDO_0044334,connective and soft tissue neoplasm,False,1.0,2,2,2
MONDO_0044335,,,0.0,13,13,13
MONDO_0044336,colorectal signet ring cell carcinoma,True,0.0,10,10,10
MONDO_0044339,lumbar disk degenerative disorder,True,0.0,33,33,33
MONDO_0044347,erythrocyte disorder,False,1.0,10,10,10
MONDO_0044348,hemoglobinopathy,False,2.0,69,69,69
MONDO_0044626,,,0.0,33,33,33
MONDO_0044635,,,0.0,60,60,60
MONDO_0044637,,,0.0,27,27,27
MONDO_0044640,,,0.0,1,1,1
MONDO_0044657,,,0.0,1,1,1
MONDO_0044660,,,0.0,14,14,14
MONDO_0044696,,,0.0,1,1,1
MONDO_0044701,,,0.0,16,16,16
MONDO_0044704,oropharynx squamous cell carcinoma,False,72.0,211,211,211
MONDO_0044705,paranasal sinus squamous cell carcinoma,True,0.0,3,3,3
MONDO_0044710,lip and oral cavity squamous cell carcinoma,False,26.0,26,26,26
MONDO_0044714,,,0.0,3,3,3
MONDO_0044719,erythema multiforme major,True,0.0,3,3,3
MONDO_0044720,,,0.0,15,15,15
MONDO_0044721,,,0.0,197,197,197
MONDO_0044725,combined immunodeficiency due to GINS1 deficiency,True,0.0,20,20,20
MONDO_0044726,,,0.0,2,2,2
MONDO_0044738,,,0.0,2,2,2
MONDO_0044743,major salivary gland cancer,False,15.0,28,28,28
MONDO_0044744,,,0.0,5,5,5
MONDO_0044749,,,0.0,1,1,1
MONDO_0044750,lassa virus infectious disease,True,0.0,7,7,7
MONDO_0044751,chronic diarrheal disease,False,1.0,4,4,4
MONDO_0044753,lumbar spinal stenosis,True,0.0,26,26,26
MONDO_0044765,,,0.0,17,17,17
MONDO_0044782,,,0.0,47,47,47
MONDO_0044784,,,0.0,135,135,135
MONDO_0044785,desmoplastic melanoma,False,1.0,138,138,138
MONDO_0044787,nasal cavity and paranasal sinus squamous cell carcinoma,False,46.0,63,63,63
MONDO_0044791,,,0.0,48,48,48
MONDO_0044792,large congenital melanocytic nevus,True,0.0,28,28,28
MONDO_0044793,,,0.0,57,57,57
MONDO_0044794,,,0.0,67,67,67
MONDO_0044807,,,0.0,2,2,2
MONDO_0044872,,,0.0,68,68,68
MONDO_0044877,,,0.0,6,6,6
MONDO_0044878,adult germ cell tumor,True,0.0,1,1,1
MONDO_0044881,hematopoietic and lymphoid cell neoplasm,False,91.0,665,665,665
MONDO_0044887,central nervous system non-hodgkin lymphoma,False,4.0,8,8,8
MONDO_0044889,high grade B-cell lymphoma,False,71.0,104,104,104
MONDO_0044903,myelofibrosis,False,94.0,288,288,288
MONDO_0044906,bladder urothelial papilloma,True,0.0,1,1,1
MONDO_0044907,metastatic squamous cell carcinoma,False,17.0,59,59,59
MONDO_0044912,metastatic malignant neoplasm in the spinal cord,True,0.0,1,1,1
MONDO_0044913,metastatic malignant neoplasm in the eye,True,0.0,1,1,1
